$GPRMC,152143.000,A,2943.4006,N,09520.4974,W,0.23,42.79,090516,,,A*40
$GPRMC,152144.000,A,2943.4006,N,09520.4974,W,0.38,61.33,090516,,,A*42
$GPRMC,152145.000,A,2943.4007,N,09520.4973,W,0.37,62.83,090516,,,A*42
$GPRMC,152146.000,A,2943.4007,N,09520.4971,W,0.40,66.56,090516,,,A*4F
$GPRMC,152147.000,A,2943.4008,N,09520.4970,W,0.43,72.54,090516,,,A*44
$GPRMC,152148.000,A,2943.4008,N,09520.4969,W,0.41,61.56,090516,,,A*41
$GPRMC,152149.000,A,2943.4009,N,09520.4968,W,0.30,59.62,090516,,,A*4A
$GPRMC,152150.000,A,2943.4009,N,09520.4967,W,0.23,13.11,090516,,,A*45
$GPRMC,152151.000,A,2943.4010,N,09520.4967,W,0.23,1.50,090516,,,A*7A
$GPRMC,152152.000,A,2943.4011,N,09520.4966,W,0.15,359.61,090516,,,A*70
$GPRMC,152153.000,A,2943.4011,N,09520.4966,W,0.27,19.32,090516,,,A*41
$GPRMC,152154.000,A,2943.4012,N,09520.4966,W,0.28,6.80,090516,,,A*7D
$GPRMC,152155.000,A,2943.4013,N,09520.4966,W,0.25,356.92,090516,,,A*75
$GPRMC,152156.000,A,2943.4013,N,09520.4966,W,0.20,350.69,090516,,,A*71
$GPRMC,152157.000,A,2943.4014,N,09520.4966,W,0.23,6.41,090516,,,A*7E
$GPRMC,152158.000,A,2943.4015,N,09520.4966,W,0.38,7.49,090516,,,A*73
$GPRMC,152159.000,A,2943.4016,N,09520.4965,W,0.24,9.07,090516,,,A*7B
$GPRMC,152200.000,A,2943.4017,N,09520.4965,W,0.29,1.60,090516,,,A*71
$GPRMC,152201.000,A,2943.4017,N,09520.4965,W,0.39,358.33,090516,,,A*78
$GPRMC,152202.000,A,2943.4019,N,09520.4965,W,0.29,359.08,090516,,,A*7D
$GPRMC,152203.000,A,2943.4019,N,09520.4965,W,0.30,2.07,090516,,,A*76
$GPRMC,152204.000,A,2943.4020,N,09520.4965,W,0.43,0.64,090516,,,A*78
$GPRMC,152205.000,A,2943.4022,N,09520.4965,W,0.46,336.85,090516,,,A*77
$GPRMC,152206.000,A,2943.4023,N,09520.4965,W,0.50,338.29,090516,,,A*7A
$GPRMC,152207.000,A,2943.4024,N,09520.4966,W,0.47,356.66,090516,,,A*7A
$GPRMC,152208.000,A,2943.4025,N,09520.4966,W,0.44,6.85,090516,,,A*7C
